Access Format	Approved	Approved By	Bit Depth	Book Title	Camera Make	Camera Model	Cataloged	Cataloged By	Changed	Changed By	Client Name	Collection	Color Mode	Color Profile	Copyright	Created	Creator Application	Creator Mac	Creators	Date	Description	Description 	Description Writer	Directory Path	Duration	DVD Number	EXIF - Aperture	EXIF - Date Digitized	EXIF - Date Taken	EXIF - Exposure Bias	EXIF - Exposure Time	EXIF - F-Number	EXIF - Flash	EXIF - Focal Length	EXIF - ISO Speed	EXIF - Light Source	EXIF - Metering Mode	EXIF - Shutter Speed	EXIF - White Balance	Extension	File Size	File Type Mac	Filename	GPS - Altitude	GPS - Latitude	GPS - Longitude	Height	Horizontal Resolution	IPTC - Category	IPTC - City	IPTC - Copyright Info URL	IPTC - Copyright Notice	IPTC - Country	IPTC - Country Code	IPTC - Creator	IPTC - Creator Address	IPTC - Creator City	IPTC - Creator Country	IPTC - Creator Email	IPTC - Creator Job Title	IPTC - Creator Phone	IPTC - Creator Postal Code	IPTC - Creator State/Province	IPTC - Creator Web URL	IPTC - Credit	IPTC - Date Created	IPTC - Headline	IPTC - Instructions	IPTC - Intellectual Genre	IPTC - Location	IPTC - Rights Usage Terms	IPTC - Scene	IPTC - Source	IPTC - State/Province	IPTC - Subject Code	IPTC - Supplemental Categories	IPTC - Title	IPTC - Transmission Reference	IPTC - Urgency	Item ID	Job Name	Job Status	Keywords	License Agreement for Project	Licensed for Web	Modified	Movie - Audio Codec	Movie - Channels	Movie - Color Depth	Movie - Duration	Movie - FPS	Movie - Sample Rate	Movie - Sample Size	Movie - Video Codec	MS - Author	MS - Company	MS - Last Saved By	MS - Manager	MS - Subject	MS - Template	MS - Title	Number of Pages	Original/Preservation Format	Path	Photoshop Label	Photoshop Rating	Reference	Related Material	Routed To	Routing Notes	Short Filename Win	Thumbnail Size	Title	Type	Vertical Resolution	Volume	Watermark URL	Watermarked	Website	Width	Work Needed	Zone Mac
JPEG				New and Selected Poems			07/01/2014 15:10:42	AutoSync	30/03/2014 02:15:11	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:53	Adobe Photoshop CS6 (Windows)		Cover image by Jonathan WilliamsDenise LevertovBloodaxe Books	2003		Cover image depicts a photograph of a portrait of the poet Denise Levertov, by Jonathan Williams		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5300 K	JPEG	BXB821-LEVNEW-01.jpg				2520	300.00		%G																														1459			New and Selected PoemsDenise Levertov	None	No	07/01/2014 16:01:19																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LEVNEW-01.jpg			BXB821-LEVNEW-01				e:\assets\BloodAxe\BLOODA~2\BX9155~1.JPG	256	Front cover of New and Selected Poems	Image	300.00	assets$				1576		
JPEG				Keeping Mum			07/01/2014 15:10:43	AutoSync	30/03/2014 02:15:15	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:54	Adobe Photoshop CS6 (Windows)		Cover image by Euan UglowGwyneth LewisBloodaxe Books	2003		Cover image depicts a painting titled Double Square, Double Square, by Euan Uglow		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5704 K	JPEG	BXB821-LEWKEE-01.jpg				2510	300.00		%G																														1460			Keeping MumGwyneth Lewis	None	No	07/01/2014 16:01:23																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LEWKEE-01.jpg			BXB821-LEWKEE-01				e:\assets\BloodAxe\BLOODA~2\BX9AA5~1.JPG	256	Front cover of Keeping Mum	Image	300.00	assets$				1608		
JPEG				Tails			07/01/2014 15:10:43	AutoSync	30/03/2014 02:15:31	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:54	Adobe Photoshop CS6 (Windows)		Kona MacpheeCover image courtesy of the Science Photo LibraryBloodaxe Books	2004		Cover image depicts a photograph titled Canada Geese and Moon, courtesy of the Science Photo Library		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5214 K	JPEG	BXB821-MACTAI-01.jpg				2499	300.00		%G																														1461			TailsKona Macphee	None	No	07/01/2014 16:01:26																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MACTAI-01.jpg			BXB821-MACTAI-01				e:\assets\BloodAxe\BLOODA~2\BX997A~1.JPG	256	Front cover of Tails	Image	300.00	assets$				1557		
JPEG				Wolf Tongue: Selected Poems 1965-2000			07/01/2014 15:10:44	AutoSync	30/03/2014 02:15:32	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:55	Adobe Photoshop CS6 (Windows)		Barry MacSweeneyCover image by Art WolfeBloodaxe Books	2003		Cover image depicts a photograph titled Arctic Wolf, by Art Wolfe		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	9797 K	JPEG	BXB821-MACWOL-01.jpg				2727	300.00		%G																														1462			Wolf Tongue: Selected Poems 1965-2000Wolf TongueBarry MacSweeney	None	No	07/01/2014 16:01:30																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MACWOL-01.jpg			BXB821-MACWOL-01				e:\assets\BloodAxe\BLOODA~2\BX9284~1.JPG	256	Front cover of Wolf Tongue: Selected Poems 1965-2000	Image	300.00	assets$				1811		
JPEG				Gerards Mace: Wood Asleep			07/01/2014 15:10:44	AutoSync	30/03/2014 02:15:32	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:56	Adobe Photoshop CS6 (Windows)		Boid DormantCover image by Douanier RousseauGerard MaceTranslated by David KelleyBloodaxe Books	2003		Cover image depicts a painting titled La Charmeuse des Serpents, by Douanier Rousseau		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3907 K	JPEG	BXB821-MACWOO-01.jpg				2510	300.00		%G																														1463			Gerards Mace: Wood AsleepDavid KelleyGerards MaceBoid Dormant	None	No	07/01/2014 16:01:34																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MACWOO-01.jpg			BXB821-MACWOO-01				e:\assets\BloodAxe\BLOODA~2\BX9884~1.JPG	256	Front cover of Gerard Mace: Wood Asleep	Image	300.00	assets$				1608		
JPEG				Sir Gawain and the Green Knight			07/01/2014 15:10:44	AutoSync	30/03/2014 02:15:51	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:56	Adobe Photoshop CS6 (Windows)		Cover image by Chip KiddBloodaxe Books	2003		Cover image depicts a ghostly image, by Chip Kidd		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5902 K	JPEG	BXB821-MERSIR-01.jpg				2469	300.00		%G																														1464			Sir Gawain and the Green KnightW S Merwin	None	No	07/01/2014 16:01:37																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MERSIR-01.jpg			BXB821-MERSIR-01				e:\assets\BloodAxe\BLOODA~2\BX9C05~1.JPG	256	Front cover of Sir Gawain and The Green Knight	Image	300.00	assets$				1740		
JPEG				The Night of Akhenation: Selected Poems			07/01/2014 15:10:44	AutoSync	30/03/2014 02:16:00	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:57	Adobe Photoshop CS6 (Windows)		Agnes Nemes NagyCover image by Clarissa UpchurchTranslated by George SzirtesBloodaxe Books	2004		Cover image depicts a painting of an Egyptian sculpture, by Clarissa Upchurch		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5730 K	JPEG	BXB821-NAGNIG-01.jpg				2510	300.00		%G																														1465			The Night of Akhenation: Selected PoemsGeorge SzirtesThe Night of AkhenationAgnes Nemes Nagy	None	No	07/01/2014 16:01:41																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-NAGNIG-01.jpg			BXB821-NAGNIG-01				e:\assets\BloodAxe\BLOODA~2\BX9F24~1.JPG	256	Front cover of The Night of Akhenation: Selected Poems	Image	300.00	assets$				1590		
JPEG				Bedtime			07/01/2014 15:10:46	AutoSync	30/03/2014 02:16:29	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:57	Adobe Photoshop CS6 (Windows)		Clare PollardCover image by Douglas KirklandBloodaxe Books	2002		Cover image depicts a photograph titled Marilyn Monroe, by Douglas Kirkland		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6552 K	JPEG	BXB821-POLBED-01.jpg				2520	300.00		%G																														1466			BedtimeClare Pollard	None	No	07/01/2014 16:01:44																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-POLBED-01.jpg			BXB821-POLBED-01				e:\assets\BloodAxe\BLOODA~2\BX9423~2.JPG	256	Front cover of Bedtime	Image	300.00	assets$				1628		
JPEG				Collected Poems 3: Poems 1997-2003			07/01/2014 15:10:46	AutoSync	30/03/2014 02:16:39	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:58	Adobe Photoshop CS6 (Windows)		Cover image by Peter EdwardsPeter ReadingBloodaxe Books	2003		Cover image depicts a painting of a portrait of the poet Peter Reading, by Peter Edwards		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7285 K	JPEG	BXB821-REACOL-01.jpg				2591	300.00		%G																														1467			Collected Poems 3: Poems 1997-2003Collected PoemsPeter Reading	None	No	31/01/2014 13:22:56																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-REACOL-01.jpg			BXB821-REACOL-01				e:\assets\BloodAxe\BLOODA~2\BX9030~1.JPG	256	Front cover of Collected Poems 3: Poems 1997-2003	Image	300.00	assets$				1663		
JPEG				Faunal			07/01/2014 15:10:46	AutoSync	30/03/2014 02:16:40	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:58	Adobe Photoshop CS6 (Windows)		Cover image by Peter ReadingPeter ReadingBloodaxe Books	2002		Cover image depicts an art work of different stamps containing animals, by Peter Reading		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7053 K	JPEG	BXB821-REAFAU-01.jpg				2514	300.00		%G																														1468			FaunalPeter Reading	None	No	07/01/2014 16:01:51																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-REAFAU-01.jpg			BXB821-REAFAU-01				e:\assets\BloodAxe\BLOODA~2\BX954A~1.JPG	256	Front cover of Faunal	Image	300.00	assets$				1618		
JPEG				HEX			07/01/2014 15:10:47	AutoSync	30/03/2014 02:16:49	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:07:59	Adobe Photoshop CS6 (Windows)		Carol RumensBloodaxe Books	2002		Cover image depicts a naked woman with wings, a serpent's tail, wearing a crown and holding a challis		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5609 K	JPEG	BXB821-RUMHEX-01.jpg				2524	300.00		%G																														1469			HEXCarol Rumens	None	No	07/01/2014 16:01:55																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-RUMHEX-01.jpg			BXB821-RUMHEX-01				e:\assets\BloodAxe\BLOODA~2\BX9554~1.JPG	256	Front cover of HEX	Image	300.00	assets$				1574		
JPEG				The World Returning			07/01/2014 15:10:48	AutoSync	30/03/2014 02:16:56	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:00	Adobe Photoshop CS6 (Windows)		Cover image by Howard HodgkinLawrence SailBloodaxe Books	2002		Cover image depicts a painting titled Snapshot, by Howard Hodgkin		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6223 K	JPEG	BXB821-SAIWOR-01.jpg				2510	300.00		%G																														1470			The World ReturningLawrence Sail	None	No	07/01/2014 16:01:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SAIWOR-01.jpg			BXB821-SAIWOR-01				e:\assets\BloodAxe\BLOODA~2\BXAE0C~1.JPG	256	Front cover of The World Returning	Image	300.00	assets$				1577		
JPEG				In Praise of Men and other People			07/01/2014 15:10:48	AutoSync	30/03/2014 02:16:58	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:00	Adobe Photoshop CS6 (Windows)		Ann SansomCover image courtesy of the Library of Congress, Print and Photographs DivisionBloodaxe Books	2003		Cover image depicts a photograph titled Self Portrait of Frances Benjamin Johnston in her studio, courtesy of the Library of Congress, Print and Photographs Division		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3471 K	JPEG	BXB821-SANPRA-01.jpg				2510	300.00		%G																														1471			In Praise of Men and other PeopleAnn Samson	None	No	07/01/2014 16:02:02																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SANPRA-01.jpg			BXB821-SANPRA-01				e:\assets\BloodAxe\BLOODA~2\BXA562~2.JPG	256	Front cover of In Praise of Men and other People	Image	300.00	assets$				1577		
JPEG				Life Without: Selected Poetry and Prose 1992-2003			07/01/2014 15:10:48	AutoSync	30/03/2014 02:17:08	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:01	Adobe Photoshop CS6 (Windows)		Cover image by Andrei MedvedevTatiana ShcherbinaTranslated by Sasha DugdaleBloodaxe Books	2004		Cover image depicts a painting from the series titled Dolls, by Andrei Medvedev		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4943 K	JPEG	BXB821-SHCLIF-01.jpg				2510	300.00		%G																														1472			Life Without: Selected Poetry and Prose 1992-2003Life WithoutSasha Dugdale	None	No	07/01/2014 16:02:06																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SHCLIF-01.jpg			BXB821-SHCLIF-01				e:\assets\BloodAxe\BLOODA~2\BX1FE2~1.JPG	256	Front cover of Life Without: Selected Poetry and Prose 1992-2003	Image	300.00	assets$				1618		
JPEG				The Gossamer Wall: Poems in Witness to the Holocaust			03/02/2014 11:03:36	nkg42	30/03/2014 02:16:19	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:01	Adobe Photoshop CS6 (Windows)		Cover image by Tony O'MalleyMichael O'SiadhailBloodaxe Books	2002		Cover image depicts a painting titled Concentration Camp, by Tony O'Malley		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3838 K	JPEG	BXB821-OSIGOS-01.jpg				2520	300.00		%G																														1473			The Gossamer Wall: Poems in Witness to the HolocaustMichael O'SiadhailThe Gossamer Wall	None	No	07/01/2014 16:02:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OSIGOS-01.jpg			BXB821-OSIGOS-01				e:\assets\BloodAxe\BLOODA~2\BXA90B~1.JPG	256	Front cover of The Gossamer Wall: Poems in Witness to the Holocaust	Image	300.00	assets$				1567		
JPEG				Shed: Poems 1980-2001			07/01/2014 15:10:50	AutoSync	30/03/2014 02:17:19	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:01	Adobe Photoshop CS6 (Windows)		Cover image by Tivadar Kosztka CsontvaryKen SmithBloodaxe Books	2002		Cover image depicts a painting titled Old Woman Peeling an Apple, by Tivadar Kosztka Csontvary		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7088 K	JPEG	BXB821-SMISHE-01.jpg				2726	300.00		%G																														1474			Shed: Poems 1980-2001Ken SmithShed	None	No	07/01/2014 16:02:12																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SMISHE-01.jpg			BXB821-SMISHE-01				e:\assets\BloodAxe\BLOODA~2\BX96F0~1.JPG	256	Front cover of Shed: Poems 1980-2001	Image	300.00	assets$				1801		
JPEG				Anchoress: A Poem			07/01/2014 15:10:50	AutoSync	30/03/2014 02:17:25	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:02	Adobe Photoshop CS6 (Windows)		Cover image by Martha SharpeEsta SpaldingBloodaxe Books	2003		Cover image depicts a photograph of the side of a person's face, by Martha Sharpe		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6350 K	JPEG	BXB821-SPAANC-01.jpg				2499	300.00		%G																														1475			Anchoress: A PoemEsta SpaldingAnchoress	None	No	07/01/2014 16:02:17																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SPAANC-01.jpg			BXB821-SPAANC-01				e:\assets\BloodAxe\BLOODA~2\BX12E6~1.JPG	256	Front cover of Anchoress: A Poem	Image	300.00	assets$				1588		
JPEG				The Lady and the Hare: New and Selected Poems			07/01/2014 15:10:50	AutoSync	30/03/2014 02:17:29	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:03	Adobe Photoshop CS6 (Windows)		Cover image by PisanelloPauline StainerBloodaxe Books	2003		Cover image depicts a detail from a painting titled The Vision of Saint Eustace, by Pisanello		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6631 K	JPEG	BXB821-STALAD-01.jpg				2714	300.00		%G																														1476			The Lady and the Hare: New and Selected PoemsPauline StainerThe Lady and the Hare	None	No	07/01/2014 16:02:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STALAD-01.jpg			BXB821-STALAD-01				e:\assets\BloodAxe\BLOODA~2\BX11F9~1.JPG	256	Front cover of The Lady and the Hare: New and Selected Poems	Image	300.00	assets$				1811		
JPEG				A Report from the Border			07/01/2014 15:10:50	AutoSync	30/03/2014 02:17:33	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:03	Adobe Photoshop CS6 (Windows)		Anne StevensonCover image by Stephen CollBloodaxe Books	2003		Cover image depicts a photograph of a snow hill, by Stephen Coll		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3598 K	JPEG	BXB821-STEREP-01.jpg				2510	300.00		%G																														1477			A Report from the BorderAnne Stevenson	None	No	07/01/2014 16:02:24																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STEREP-01.jpg			BXB821-STEREP-01				e:\assets\BloodAxe\BLOODA~2\BX1F08~1.JPG	256	Front cover of A Report from the Border	Image	300.00	assets$				1618		
JPEG				Residues			07/01/2014 15:10:52	AutoSync	30/03/2014 02:17:48	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:04	Adobe Photoshop CS6 (Windows)		Cover image by Maredudd ab LestynR S ThomasBloodaxe Books	2002		Cover image depicts an art work titled Pentref, by Maredudd ab Lestyn		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7868 K	JPEG	BXB821-THORES-01.jpg				2601	300.00		%G																														1479			ResiduesR S Thomas	None	No	07/01/2014 16:02:30																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-THORES-01.jpg			BXB821-THORES-01				e:\assets\BloodAxe\BLOODA~2\BX1FC3~1.JPG	256	Front cover of Residues	Image	300.00	assets$				1624		
JPEG				Fields Away			07/01/2014 15:10:52	AutoSync	30/03/2014 02:18:02	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:04	Adobe Photoshop CS6 (Windows)		Cover image by Carry AkroydSarah WardleBloodaxe Books	2003		Cover image depicts an art work titled White Horse and Fields, by Carry Akroyd		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6425 K	JPEG	BXB821-WARFIE-01.jpg				2499	300.00		%G																														1480			Fields AwaySarah Wardle	None	No	07/01/2014 16:02:33																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WARFIE-01.jpg			BXB821-WARFIE-01				e:\assets\BloodAxe\BLOODA~2\BXA36C~1.JPG	256	Front cover of Fields Away	Image	300.00	assets$				1608		
JPEG				Night Toad: New and Selected Poems			07/01/2014 15:10:52	AutoSync	30/03/2014 02:18:06	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:05	Adobe Photoshop CS6 (Windows)		Cover image by Norman AckroydSusan WicksBloodaxe Books	2003		Cover image depicts an etching titled Fonthill Revisited, by Norman Ackroyd		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4827 K	JPEG	BXB821-WICNIG-01.jpg				2540	300.00		%G																														1481			Night Toad: New and Selected PoemsNight ToadSusan Wicks	None	No	07/01/2014 16:02:37																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WICNIG-01.jpg			BXB821-WICNIG-01				e:\assets\BloodAxe\BLOODA~2\BX93F3~1.JPG	256	Front cover of Night Toad: New and Selected Poems	Image	300.00	assets$				1618		
JPEG				The Singing			07/01/2014 15:10:53	AutoSync	30/03/2014 02:18:12	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:08:06	Adobe Photoshop CS6 (Windows)		C K WilliamsCover image by Jed Mauger WilliamsBloodaxe Books	2003		Cover image depicts a painting of a rooftop, by Jed Mauger Williams		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5968 K	JPEG	BXB821-WILSIN-01.jpg				2665	300.00		%G																														1482			The SingingC K Williams	None	No	07/01/2014 16:02:40																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WILSIN-01.jpg			BXB821-WILSIN-01				e:\assets\BloodAxe\BLOODA~2\BX968F~1.JPG	256	Front cover of The Singing	Image	300.00	assets$				1761		
JPEG				Collected Later Poems: 1988-2000			07/01/2014 15:34:33	AutoSync	30/03/2014 02:17:45	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	07/01/2014 16:09:06	Adobe Photoshop CS6 (Windows)		Cover image by John Knapp-FisherR S ThomasBloodaxe Books	2004		Cover image depicts a detail from a painting titled Sunset - North Pemrokeshire Coast, by John Knapp-Fisher		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6577 K	JPEG	BXB821-THOCOD-01.jpg				2520	300.00		%G																														1483			Collected Later Poems: 1988-2000Collected Later PoemsR S Thomas	None	No	07/01/2014 16:02:27																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-THOCOD-01.jpg			BXB821-THOCOD-01				e:\assets\BloodAxe\BLOODA~2\BX22AD~1.JPG	256	Cover image of Collected Later Poems: 1988-2000	Image	300.00	assets$				1606		
JPEG				The Essential Brendan Kennelly: Selected Poems			08/01/2014 11:39:46	AutoSync	30/03/2014 02:03:49	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	08/01/2014 12:39:45	Adobe Photoshop CS6 (Windows)		Brendan KennellyCover image by Matthew GidneyEdited by Terence Brown and Michael LongleyBloodaxe Books	2011		Cover image depicts a photograph of the poet Brendan Kennelly reading at Cuisle Poetry Festival, Limerick (2006), by Matthew Gidney. Includes a CD of poems read by Brendan Kennelly		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7055 K	JPEG	BXB821-BROESS-01.jpg				2734	300.00		%G																														1500			The Essential Brendan Kennelly: Selected PoemsThe Essential Brendan KennellyBrendan KennellyMichael LongleyTerence Brown	None	No	08/01/2014 12:35:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-BROESS-01.jpg			BXB821-BROESS-01				e:\assets\BloodAxe\BLOODA~2\BX274D~1.JPG	256	Front cover of The Essential Brendan Kennelly: Selected Poems	Image	300.00	assets$				1811		
JPEG				Darling			08/01/2014 11:40:15	AutoSync	30/03/2014 02:14:45	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	08/01/2014 12:39:46	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover image by Linda Elvira PiedraJackie KayBloodaxe Books	2007		Cover image depicts a photograph titled Little Birds and Big Birds, San Francisco, by Linda Elvira Piedra		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6681 K	JPEG	BXB821-KAYDAR-01.jpg				2489	300.00		%G																														1501			DarlingJackie Kay	None	No	08/01/2014 12:35:27																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KAYDAR-01.jpg			BXB821-KAYDAR-01				e:\assets\BloodAxe\BLOODA~2\BX9BF3~1.JPG	256	Front cover of Darling	Image	300.00	assets$				1598		
JPEG				Geography for the Lost			08/01/2014 11:40:15	AutoSync	30/03/2014 02:14:44	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	08/01/2014 12:39:46	Adobe Photoshop CS6 (Windows)		Cover image by Alfred SaerchingerKapka KassabovaBloodaxe Books	2007		Cover image depicts a photograph of a young boy floating in the sea, by Alfred Saerchinger		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4459 K	JPEG	BXB821-KASGEO-01.jpg				2510	300.00		%G																														1502			Geography for the LostKapka Kassabova	None	No	08/01/2014 12:35:23																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KASGEO-01.jpg			BXB821-KASGEO-01				e:\assets\BloodAxe\BLOODA~2\BX98F0~1.JPG	256	Front cover of Geography for the Lost	Image	300.00	assets$				1608		
JPEG				Journey into Joy: Selected Prose			08/01/2014 11:40:15	AutoSync	30/03/2014 02:14:54	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	08/01/2014 12:39:48	Adobe Photoshop CS6 (Windows)		Brendan KennellyCover image by Patrick TuohyEdited by Ake PerssonBloodaxe Books	1994		Cover image depicts a painting titled A Mayo Peasant Boy, by Patrick Tuohy		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6884 K	JPEG	BXB821-KENJOU-01.jpg				2585	300.00		%G																														1503			Journey into Joy: Selected ProseBrendan KennellyJourney into JoyAke Persson	None	No	08/01/2014 12:35:34																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KENJOU-01.jpg			BXB821-KENJOU-01				e:\assets\BloodAxe\BLOODA~2\BXA98B~1.JPG	256	Front cover of Journey into Joy: Selected Prose	Image	300.00	assets$				1649		
JPEG				Dark Fathers into Light: Brendan Kennelly			08/01/2014 11:40:16	AutoSync	30/03/2014 02:14:52	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	08/01/2014 12:39:47	Adobe Photoshop CS6 (Windows)		Brendan KennellyCover image by Jack CoughlinEdited by Richard PineBloodaxe Books	1994		Cover image depicts a watercolour portrait of the poet Brendan Kennelly, by Jack Coughlin		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6108 K	JPEG	BXB821-KENDAR-01.jpg				2612	300.00		%G																														1504			Dark Fathers into Light: Brendan KennellyBrendan KennellyDark Fathers into LightRichard Pine	None	No	08/01/2014 12:35:30																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KENDAR-01.jpg			BXB821-KENDAR-01				e:\assets\BloodAxe\BLOODA~2\BX9D7D~1.JPG	256	Front cover of Dark Fathers into Light: Brendan Kennelly	Image	300.00	assets$				1638		
